Sample,Trial,Elapsed,Data
2884,2,5.867201089859009,3.4181
2885,2,5.877569913864136,3.4214
2886,2,5.8878772258758545,3.4211
2887,2,5.898250341415405,3.4175
2888,2,5.908521890640259,3.4175
2889,2,5.918990135192871,3.4247
2890,2,5.929120302200317,3.4235
2891,2,5.939270496368408,3.4241
2892,2,5.949863910675049,3.4238
2893,2,5.960224628448486,3.4235
2894,2,5.97083592414856,3.421
2895,2,5.981127023696899,3.4216
2896,2,5.991337060928345,3.4216
2897,2,6.001881837844849,3.4229
2898,2,6.0122292041778564,3.4182
2899,2,6.0227556228637695,3.4172
2900,2,6.033303737640381,3.4202
2901,2,6.043768882751465,3.4184
2902,2,6.054339170455933,3.4232
2903,2,6.064742565155029,3.4204
2904,2,6.075104713439941,3.4204
2905,2,6.085695028305054,3.4213
2906,2,6.095961332321167,3.4234
2907,2,6.106184959411621,3.417
2908,2,6.116284370422363,3.4244
2909,2,6.1266467571258545,3.4235
2910,2,6.136961221694946,3.4155
2911,2,6.147113084793091,3.4155
2912,2,6.157275676727295,3.4263
2913,2,6.167778968811035,3.4241
2914,2,6.178029775619507,3.4228
2915,2,6.1886138916015625,3.4241
2916,2,6.198993682861328,3.4197
2917,2,6.20945405960083,3.4225
2918,2,6.220033884048462,3.4222
2919,2,6.23017144203186,3.4222
2920,2,6.240711688995361,3.4228
2921,2,6.251262187957764,3.424
2922,2,6.26140284538269,3.421
2923,2,6.2719409465789795,3.4288
2924,2,6.282127857208252,3.4225
2925,2,6.292248487472534,3.4256
2926,2,6.302813291549683,3.4256
2927,2,6.3129189014434814,3.4214
2928,2,6.323205471038818,3.4201
2929,2,6.333762884140015,3.4167
2930,2,6.344057083129883,3.4234
2931,2,6.354304075241089,3.4208
2932,2,6.364577770233154,3.4232
2933,2,6.37514591217041,3.4232
2934,2,6.38552713394165,3.4207
2935,2,6.395639896392822,3.4167
2936,2,6.406016826629639,3.4204
2937,2,6.416339635848999,3.4261
2938,2,6.426647663116455,3.4199
2939,2,6.437206983566284,3.4216
2940,2,6.447578191757202,3.4263
2941,2,6.458216190338135,3.4263
2942,2,6.468547344207764,3.4197
2943,2,6.479022741317749,3.421
2944,2,6.489152193069458,3.427
2945,2,6.499490976333618,3.4235
2946,2,6.509989500045776,3.4176
2947,2,6.5205888748168945,3.4178
2948,2,6.531096696853638,3.424
2949,2,6.541184663772583,3.424
2950,2,6.551721572875977,3.4226
2951,2,6.562258958816528,3.4217
2952,2,6.572500467300415,3.4191
2953,2,6.582813739776611,3.4222
2954,2,6.593197345733643,3.4235
2955,2,6.603414058685303,3.4207
2956,2,6.613886117935181,3.4207
2957,2,6.624097585678101,3.4235
2958,2,6.6345436573028564,3.4217
2959,2,6.6451334953308105,3.4202
2960,2,6.655296325683594,3.4207
2961,2,6.665780067443848,3.422
2962,2,6.676244497299194,3.4214
2963,2,6.686563014984131,3.4243
2964,2,6.6971235275268555,3.4243
2965,2,6.707325220108032,3.4202
2966,2,6.7177042961120605,3.4272
2967,2,6.727886199951172,3.4231
2968,2,6.738043308258057,3.4231
2969,2,6.7482099533081055,3.4264
2970,2,6.758477687835693,3.4217
2971,2,6.768679141998291,3.4217
2972,2,6.7791454792022705,3.4249
2973,2,6.789413928985596,3.4207
2974,2,6.799871921539307,3.4238
2975,2,6.810271978378296,3.4237
2976,2,6.820877313613892,3.4226
2977,2,6.831064224243164,3.4199
2978,2,6.841277599334717,3.4199
2979,2,6.851382255554199,3.4213
2980,2,6.861677408218384,3.4264
2981,2,6.872298955917358,3.4241
2982,2,6.882803916931152,3.4225
2983,2,6.893313884735107,3.4229
2984,2,6.9035351276397705,3.417
2985,2,6.914024114608765,3.4237
2986,2,6.924182653427124,3.4237
2987,2,6.934742450714111,3.4175
2988,2,6.945149183273315,3.4253
2989,2,6.95563006401062,3.4148
2990,2,6.966173887252808,3.4223
2991,2,6.976611614227295,3.4247
2992,2,6.987067222595215,3.4219
2993,2,6.997448682785034,3.4219
2994,2,7.007610321044922,3.4267
2995,2,7.017703294754028,3.4228
2996,2,7.028029203414917,3.4232
2997,2,7.03825306892395,3.4234
2998,2,7.048524856567383,3.4197
2999,2,7.059049129486084,3.4232
3000,2,7.069300413131714,3.4232
3001,2,7.0796825885772705,3.4182
3002,2,7.089983224868774,3.4188
3003,2,7.100546836853027,3.4244
3004,2,7.11085057258606,3.4226
3005,2,7.121059417724609,3.424
3006,2,7.131511449813843,3.4219
3007,2,7.141693592071533,3.4255
3008,2,7.151977777481079,3.4255
3009,2,7.162450790405273,3.4181
3010,2,7.172715187072754,3.4246
3011,2,7.183002233505249,3.4222
3012,2,7.193655252456665,3.4217
3013,2,7.2041990756988525,3.4214
3014,2,7.214376449584961,3.4152
3015,2,7.224532842636108,3.4152
3016,2,7.235010623931885,3.4216
3017,2,7.245866537094116,3.4244
3018,2,7.256270885467529,3.4145
3019,2,7.266634464263916,3.4229
3020,2,7.27701735496521,3.4123
3021,2,7.287298202514648,3.4131
3022,2,7.297723293304443,3.4211
3023,2,7.3080894947052,3.4211
3024,2,7.318640470504761,3.4222
3025,2,7.3289549350738525,3.4253
3026,2,7.339362859725952,3.4214
3027,2,7.349490404129028,3.4176
3028,2,7.359753131866455,3.4187
3029,2,7.370295763015747,3.426
3030,2,7.380629062652588,3.4241
3031,2,7.391000509262085,3.4241
3032,2,7.401573419570923,3.4201
3033,2,7.4117701053619385,3.4194
3034,2,7.422009468078613,3.4231
3035,2,7.432412624359131,3.425
3036,2,7.44294810295105,3.4169
3037,2,7.4534852504730225,3.4199
3038,2,7.46369743347168,3.4199
3039,2,7.47378396987915,3.4187
3040,2,7.484206438064575,3.4213
3041,2,7.494285583496094,3.4258
3042,2,7.504454135894775,3.4173
3043,2,7.514803171157837,3.426
3044,2,7.525374174118042,3.4241
3045,2,7.535678148269653,3.4241
3046,2,7.54622745513916,3.4173
3047,2,7.556325435638428,3.4194
3048,2,7.566484212875366,3.4217
3049,2,7.5768959522247314,3.4205
3050,2,7.587550401687622,3.4193
3051,2,7.5981340408325195,3.4178
3052,2,7.608397722244263,3.419
3053,2,7.618847608566284,3.419
3054,2,7.628947973251343,3.4216
3055,2,7.639064311981201,3.4205
3056,2,7.6496171951293945,3.4216
3057,2,7.660057067871094,3.4213
3058,2,7.6706390380859375,3.4247
3059,2,7.680798530578613,3.4134
3060,2,7.691234588623047,3.4134
3061,2,7.701787710189819,3.4201
3062,2,7.712308883666992,3.4208
3063,2,7.722663402557373,3.4172
3064,2,7.733011960983276,3.4175
3065,2,7.743178844451904,3.4264
3066,2,7.753828048706055,3.4207
3067,2,7.76434588432312,3.4231
3068,2,7.774682521820068,3.4231
3069,2,7.785259246826172,3.4241
3070,2,7.795625925064087,3.4201
3071,2,7.806188106536865,3.4219
3072,2,7.816349744796753,3.4249
3073,2,7.826578617095947,3.4228
3074,2,7.837088584899902,3.4151
3075,2,7.847427845001221,3.4191
3076,2,7.857908248901367,3.4191
3077,2,7.86846399307251,3.4228
3078,2,7.878593683242798,3.4232
3079,2,7.88886022567749,3.4204
3080,2,7.898973226547241,3.4237
3081,2,7.909482717514038,3.4238
3082,2,7.920015573501587,3.4196
3083,2,7.930164813995361,3.4196
3084,2,7.94048547744751,3.4194
3085,2,7.951051235198975,3.4214
3086,2,7.961565732955933,3.4179
3087,2,7.971844911575317,3.4137
3088,2,7.981944799423218,3.4172
3089,2,7.9920361042022705,3.4238
3090,2,8.00258994102478,3.4238
3091,2,8.013142108917236,3.421
3092,2,8.02334189414978,3.4197
3093,2,8.033497095108032,3.4191
3094,2,8.043632745742798,3.4149
3095,2,8.054138898849487,3.425
3096,2,8.064260721206665,3.4185
3097,2,8.07474398612976,3.4231
3098,2,8.08500599861145,3.4231
3099,2,8.095298290252686,3.4223
3100,2,8.105647802352905,3.4179
3101,2,8.115772724151611,3.4214
3102,2,8.126310348510742,3.4214
3103,2,8.136518478393555,3.4143
3104,2,8.146679162979126,3.4225
3105,2,8.157147645950317,3.4225
3106,2,8.167235136032104,3.4217
3107,2,8.177434921264648,3.421
3108,2,8.187611103057861,3.4272
3109,2,8.197957992553711,3.421
3110,2,8.208444356918335,3.4188
3111,2,8.218753337860107,3.4246
3112,2,8.228999853134155,3.4246
3113,2,8.239309549331665,3.4255
3114,2,8.249407529830933,3.4184
3115,2,8.259881496429443,3.425
3116,2,8.270179271697998,3.4179
3117,2,8.280709981918335,3.4211
3118,2,8.290834426879883,3.4191
3119,2,8.30137825012207,3.4191
3120,2,8.311784029006958,3.4204
3121,2,8.322160482406616,3.4266
3122,2,8.332480192184448,3.4246
3123,2,8.342669248580933,3.4222
3124,2,8.352845907211304,3.421
3125,2,8.363043308258057,3.4235
3126,2,8.373627185821533,3.4235
3127,2,8.384268999099731,3.4161
3128,2,8.394742012023926,3.4284
3129,2,8.404867172241211,3.4167
3130,2,8.415210008621216,3.422
3131,2,8.425363063812256,3.4163
3132,2,8.435932159423828,3.419
3133,2,8.446325063705444,3.421
3134,2,8.456585168838501,3.421
3135,2,8.467102289199829,3.4223
3136,2,8.47759485244751,3.4214
3137,2,8.487728118896484,3.4196
3138,2,8.498234033584595,3.4196
3139,2,8.508607864379883,3.4202
3140,2,8.518728494644165,3.4232
3141,2,8.529178142547607,3.4232
3142,2,8.539548635482788,3.4237
3143,2,8.5497305393219,3.4249
3144,2,8.559896230697632,3.4196
3145,2,8.570425033569336,3.4132
3146,2,8.580673456192017,3.4179
3147,2,8.591126203536987,3.4201
3148,2,8.601662397384644,3.4205
3149,2,8.612121820449829,3.4205
3150,2,8.622259140014648,3.4205
3151,2,8.632811307907104,3.4238
3152,2,8.64331603050232,3.4193
3153,2,8.653861045837402,3.4284
3154,2,8.664052486419678,3.4205
3155,2,8.674464225769043,3.4161
3156,2,8.6850426197052,3.4241
3157,2,8.695324659347534,3.4241
3158,2,8.705413341522217,3.4194
3159,2,8.715802192687988,3.421
3160,2,8.72626781463623,3.4235
3161,2,8.73652982711792,3.4231
3162,2,8.747092247009277,3.4246
3163,2,8.757303237915039,3.4214
3164,2,8.76750898361206,3.4214
3165,2,8.778204202651978,3.4223
3166,2,8.788472890853882,3.4202
3167,2,8.798771142959595,3.4196
3168,2,8.808865308761597,3.4238
3169,2,8.81909990310669,3.4208
3170,2,8.82960557937622,3.4232
3171,2,8.83999514579773,3.4232
3172,2,8.850116729736328,3.4207
3173,2,8.860346794128418,3.4207
3174,2,8.87086033821106,3.4225
3175,2,8.881420373916626,3.4214
3176,2,8.891628742218018,3.427
3177,2,8.901721239089966,3.4249
3178,2,8.912113904953003,3.4249
3179,2,8.922802686691284,3.4191
3180,2,8.933090209960938,3.4188
3181,2,8.943541765213013,3.4234
3182,2,8.95384168624878,3.4182
3183,2,8.963991641998291,3.4158
3184,2,8.974287986755371,3.4231
3185,2,8.984794616699219,3.4207
3186,2,8.995425701141357,3.4207
3187,2,9.00594162940979,3.4187
3188,2,9.01603102684021,3.4261
3189,2,9.02633547782898,3.4197
3190,2,9.036676168441772,3.4199
3191,2,9.046984910964966,3.4237
3192,2,9.057476282119751,3.4232
3193,2,9.067909479141235,3.4261
3194,2,9.078267812728882,3.4261
3195,2,9.088375329971313,3.419
3196,2,9.098792552947998,3.4197
3197,2,9.109050035476685,3.4267
3198,2,9.11959981918335,3.4199
3199,2,9.130022525787354,3.4229
3200,2,9.140302419662476,3.4184
3201,2,9.150857210159302,3.4184
3202,2,9.161407470703125,3.4225
3203,2,9.171839952468872,3.4225
3204,2,9.182125329971313,3.4204
3205,2,9.192336320877075,3.4246
3206,2,9.202563762664795,3.421
3207,2,9.212854862213135,3.4223
3208,2,9.223121643066406,3.4223
3209,2,9.233709573745728,3.4207
3210,2,9.244192361831665,3.4223
3211,2,9.254688024520874,3.4231
3212,2,9.265079498291016,3.4173
3213,2,9.275447607040405,3.4229
3214,2,9.286002159118652,3.4167
3215,2,9.296348094940186,3.4222
3216,2,9.306785345077515,3.4222
3217,2,9.316991567611694,3.4151
3218,2,9.327401399612427,3.4217
3219,2,9.337872982025146,3.4207
3220,2,9.348212003707886,3.4191
3221,2,9.35866403579712,3.4184
3222,2,9.369250297546387,3.4241
3223,2,9.379484176635742,3.4256
3224,2,9.390006303787231,3.4256
3225,2,9.400551319122314,3.4197
3226,2,9.41085934638977,3.4197
3227,2,9.421335458755493,3.4237
3228,2,9.431555032730103,3.4238
3229,2,9.441827774047852,3.4204
3230,2,9.452361583709717,3.4261
3231,2,9.462836980819702,3.4181
3232,2,9.473238706588745,3.4181
3233,2,9.48380994796753,3.4229
3234,2,9.494168281555176,3.4188
3235,2,9.504776239395142,3.4213
3236,2,9.515210390090942,3.4287
3237,2,9.52570104598999,3.4142
3238,2,9.53587031364441,3.4137
3239,2,9.546051263809204,3.4137
3240,2,9.556565999984741,3.4204
3241,2,9.566810846328735,3.4275
3242,2,9.577161312103271,3.4176
3243,2,9.587539911270142,3.419
3244,2,9.597679853439331,3.4231
3245,2,9.607951164245605,3.4225
3246,2,9.618352890014648,3.4226
3247,2,9.628734111785889,3.4226
3248,2,9.639151334762573,3.4249
3249,2,9.649274110794067,3.4187
3250,2,9.659679651260376,3.4269
3251,2,9.6702241897583,3.4219
3252,2,9.680697441101074,3.4275
3253,2,9.691219091415405,3.4166
3254,2,9.701757192611694,3.4166
3255,2,9.711963891983032,3.4197
3256,2,9.722128868103027,3.4193
3257,2,9.732360124588013,3.4213
3258,2,9.742655038833618,3.4287
3259,2,9.753092527389526,3.4161
3260,2,9.763303995132446,3.4231
3261,2,9.77384328842163,3.4231
3262,2,9.784236192703247,3.4241
3263,2,9.794642686843872,3.4191
3264,2,9.805119752883911,3.4219
3265,2,9.815523624420166,3.4269
3266,2,9.82604432106018,3.4241
3267,2,9.836581945419312,3.4222
3268,2,9.846800804138184,3.4179
3269,2,9.857054948806763,3.4179
3270,2,9.867555618286133,3.419
3271,2,9.877642154693604,3.4213
3272,2,9.888030052185059,3.4276
3273,2,9.898566007614136,3.4222
3274,2,9.908955812454224,3.4217
3275,2,9.919115781784058,3.4201
3276,2,9.929652452468872,3.4185
3277,2,9.940041303634644,3.4185
3278,2,9.950578212738037,3.4228
3279,2,9.960777282714844,3.4197
3280,2,9.971461534500122,3.4184
3281,2,9.981625318527222,3.422
3282,2,9.992019653320312,3.4201
3283,2,10.002578735351562,3.4231
3284,2,10.013070344924927,3.4231
3285,2,10.02330231666565,3.4252
3286,2,10.033859729766846,3.4199
3287,2,10.044046878814697,3.4258
3288,2,10.054224491119385,3.4175
3289,2,10.06460428237915,3.4282
3290,2,10.074806451797485,3.4191
3291,2,10.085252523422241,3.4222
3292,2,10.095577716827393,3.4222
3293,2,10.10597038269043,3.4197
3294,2,10.116336822509766,3.4194
3295,2,10.12648320198059,3.4238
3296,2,10.137040853500366,3.4193
3297,2,10.147573232650757,3.4205
3298,2,10.158020734786987,3.4197
3299,2,10.168604850769043,3.4197
3300,2,10.178863286972046,3.4193
3301,2,10.189088821411133,3.4199
3302,2,10.199600219726562,3.4232
3303,2,10.209760189056396,3.4246
3304,2,10.220346450805664,3.4214
3305,2,10.230611801147461,3.4238
3306,2,10.241007566452026,3.4225
3307,2,10.251559495925903,3.4225
3308,2,10.26206660270691,3.4246
3309,2,10.272319555282593,3.4214
3310,2,10.282404661178589,3.426
3311,2,10.292766332626343,3.4213
3312,2,10.302932977676392,3.4279
3313,2,10.313270807266235,3.416
3314,2,10.323416948318481,3.416
3315,2,10.333834409713745,3.4226
3316,2,10.344044923782349,3.4228
3317,2,10.354575872421265,3.4235
3318,2,10.364803075790405,3.4184
3319,2,10.3753182888031,3.4226
3320,2,10.385513305664062,3.4232
3321,2,10.395947694778442,3.4232
3322,2,10.406481504440308,3.4164
3323,2,10.416743516921997,3.422
3324,2,10.426940679550171,3.4182
3325,2,10.437504768371582,3.4188
3326,2,10.447816133499146,3.421
3327,2,10.458333730697632,3.4235
3328,2,10.468512058258057,3.4201
3329,2,10.479011058807373,3.4201
3330,2,10.489205837249756,3.4219
3331,2,10.499741077423096,3.4275
3332,2,10.509931087493896,3.4216
3333,2,10.5204598903656,3.4253
3334,2,10.530972719192505,3.4208
3335,2,10.541234970092773,3.422
3336,2,10.551319360733032,3.422
3337,2,10.561736822128296,3.4185
3338,2,10.572105884552002,3.4193
3339,2,10.582643032073975,3.4222
3340,2,10.592745542526245,3.4241
3341,2,10.603322982788086,3.4193
3342,2,10.613847255706787,3.4237
3343,2,10.624035596847534,3.4235
3344,2,10.634299755096436,3.4235
3345,2,10.644655227661133,3.4196
3346,2,10.654831409454346,3.4166
3347,2,10.665169477462769,3.4202
3348,2,10.675370693206787,3.4202
3349,2,10.685775995254517,3.4181
3350,2,10.695935726165771,3.4231
3351,2,10.70644736289978,3.4231
3352,2,10.717020750045776,3.4214
3353,2,10.727392673492432,3.4166
3354,2,10.737833976745605,3.4151
3355,2,10.74824571609497,3.4255
3356,2,10.758794784545898,3.4196
3357,2,10.769348859786987,3.4164
3358,2,10.77975583076477,3.421
3359,2,10.790311574935913,3.421
3360,2,10.80095362663269,3.4235
3361,2,10.81126880645752,3.4226
3362,2,10.821718215942383,3.4246
3363,2,10.831887483596802,3.4222
3364,2,10.842036962509155,3.4269
3365,2,10.852365970611572,3.4184
3366,2,10.862935304641724,3.4243
3367,2,10.873436450958252,3.4243
3368,2,10.883605480194092,3.4217
3369,2,10.89378571510315,3.4184
3370,2,10.904165983200073,3.4252
3371,2,10.914412260055542,3.4202
3372,2,10.924636363983154,3.4223
3373,2,10.935127258300781,3.4211
3374,2,10.945717573165894,3.4211
3375,2,10.956100940704346,3.419
3376,2,10.96633505821228,3.4225
3377,2,10.97666597366333,3.4252
3378,2,10.987103939056396,3.4223
3379,2,10.997508525848389,3.4231
3380,2,11.007805585861206,3.4202
3381,2,11.018507957458496,3.4196
3382,2,11.028879165649414,3.4196
3383,2,11.039020776748657,0.0903
3384,2,11.049382448196411,-0.0114
3385,2,11.059575319290161,0.0038
3386,2,11.070108890533447,0.0027
3387,2,11.080235004425049,-0.0067
3388,2,11.090725898742676,-0.0032
3389,2,11.101259708404541,-0.0032
3390,2,11.111554622650146,0.0057
3391,2,11.121967554092407,-0.0062
3392,2,11.132356405258179,-0.0098
3393,2,11.14285659790039,-0.0005
3394,2,11.153258085250854,0.0057
3395,2,11.163473129272461,-0.0052
3396,2,11.173823833465576,-0.0052
3397,2,11.184376955032349,-0.0024
3398,2,11.19462776184082,-0.0005
3399,2,11.20504879951477,-0.0044
3400,2,11.215383529663086,-0.0059
3401,2,11.22584581375122,-0.0005
3402,2,11.236122846603394,0.0035
3403,2,11.246658325195312,-0.0086
3404,2,11.257058143615723,-0.0086
3405,2,11.267367362976074,-0.0017
3406,2,11.278008699417114,0.0015
3407,2,11.288338661193848,-0.0086
3408,2,11.298587560653687,-0.0059
3409,2,11.30884075164795,0.0015
3410,2,11.319289684295654,0.0011
3411,2,11.329792737960815,-0.0062
3412,2,11.340193510055542,-0.0062
3413,2,11.35075330734253,-0.0052
3414,2,11.36102557182312,0.0077
3415,2,11.37152361869812,-0.002
3416,2,11.381794452667236,-0.0086
3417,2,11.39194917678833,0.0026
3418,2,11.40248155593872,0.003
3419,2,11.413071870803833,0.003
3420,2,11.42365050315857,-0.0062
3421,2,11.434123039245605,-0.0117
3422,2,11.44462537765503,0.0035
3423,2,11.454904794692993,-0.0005
3424,2,11.465091705322266,-0.0086
3425,2,11.47557806968689,0.0023
3426,2,11.486128091812134,0.002
3427,2,11.496621131896973,0.002
3428,2,11.506713628768921,-0.0082
3429,2,11.517142295837402,-0.0059
3430,2,11.5273756980896,0.0
3431,2,11.53777003288269,-0.0012
3432,2,11.548183917999268,-0.0094
3433,2,11.558752298355103,0.0
3434,2,11.569136381149292,0.0035
3435,2,11.579530477523804,0.0035
3436,2,11.58989691734314,-0.0117
3437,2,11.600439548492432,-0.0059
3438,2,11.61098861694336,0.0007
3439,2,11.621229887008667,-0.0012
3440,2,11.631472826004028,-0.0094
3441,2,11.641592979431152,0.0011
3442,2,11.652137041091919,0.0011
3443,2,11.66255259513855,0.0035
3444,2,11.67314863204956,-0.0017
3445,2,11.683709859848022,-0.0089
3446,2,11.694016218185425,0.0015
3447,2,11.704577684402466,-0.0012
3448,2,11.715096950531006,-0.0098
3449,2,11.72556447982788,-0.0079
3450,2,11.735859870910645,-0.0079
3451,2,11.746293067932129,0.0
3452,2,11.756840229034424,-0.0027
3453,2,11.767401456832886,-0.0059
3454,2,11.77754020690918,0.0011
3455,2,11.78786325454712,0.0062
3456,2,11.79835844039917,-0.0121
3457,2,11.808618783950806,-0.002
3458,2,11.819157361984253,-0.002
3459,2,11.82964015007019,0.0042
3460,2,11.840213537216187,-0.0036
3461,2,11.850754261016846,-0.0067
3462,2,11.860854625701904,-0.0017
3463,2,11.871384859085083,0.0038
3464,2,11.881935596466064,-0.0055
3465,2,11.892355918884277,-0.0071
3466,2,11.902904510498047,-0.0071
3467,2,11.913241147994995,0.0065
3468,2,11.92369270324707,-0.0036
3469,2,11.933956623077393,-0.0047
3470,2,11.944512367248535,-0.0027
3471,2,11.954912662506104,0.0054
3472,2,11.965197563171387,-0.0082
3473,2,11.975659847259521,-0.0082
3474,2,11.986148118972778,-0.0074
3475,2,11.996564388275146,-0.0008
3476,3,0.0,0.0027
3477,3,0.010472774505615234,-0.0059
3478,3,0.02057790756225586,-0.002
3479,3,0.031160831451416016,0.0
3480,3,0.0416560173034668,-0.0055
3481,3,0.05201411247253418,-0.0055
3482,3,0.06249880790710449,-0.0067
3483,3,0.07305431365966797,0.0027
3484,3,0.08339500427246094,0.003
3485,3,0.09393811225891113,-0.0071
3486,3,0.10450220108032227,-0.0074
3487,3,0.11515665054321289,0.003
3488,3,0.12570428848266602,0.0042
3489,3,0.13603973388671875,0.0042
3490,3,0.14616012573242188,-0.0141
3491,3,0.15674662590026855,-0.0029
3492,3,0.16702508926391602,0.0003
3493,3,0.17758631706237793,-0.0106
3494,3,0.18815183639526367,-0.0055
3495,3,0.19846248626708984,0.0003
3496,3,0.20893287658691406,-0.0005
3497,3,0.21910405158996582,-0.0005
3498,3,0.22964167594909668,-0.0098
3499,3,0.24019193649291992,-0.0005
3500,3,0.2504546642303467,0.0007
3501,3,0.2609689235687256,-0.0044
3502,3,0.27138638496398926,-0.0106
3503,3,0.2818422317504883,0.0011
3504,3,0.2922828197479248,-0.0024
3505,3,0.3026101589202881,-0.0024
3506,3,0.31313586235046387,-0.0109
3507,3,0.32329797744750977,-0.0012
3508,3,0.33356356620788574,0.0042
3509,3,0.3441047668457031,-0.0079
3510,3,0.35448193550109863,-0.0079
3511,3,0.36495208740234375,0.0035
3512,3,0.3752164840698242,0.0035
3513,3,0.38542747497558594,0.0018
3514,3,0.3959543704986572,-0.0082
3515,3,0.40607619285583496,-0.0036
3516,3,0.41640567779541016,0.0007
3517,3,0.42696332931518555,-0.0086
3518,3,0.43715500831604004,-0.0024
3519,3,0.4473717212677002,-0.0024
3520,3,0.4579296112060547,0.0003
3521,3,0.4683680534362793,-0.0024
3522,3,0.4789249897003174,-0.0094
3523,3,0.48901987075805664,-0.0027
3524,3,0.4992835521697998,0.0054
3525,3,0.5098395347595215,-0.0039
3526,3,0.520047664642334,-0.0094
3527,3,0.5305757522583008,-0.0094
3528,3,0.5407652854919434,0.0038
3529,3,0.5512309074401855,0.0015
3530,3,0.5614991188049316,-0.0121
3531,3,0.5720300674438477,0.0023
3532,3,0.5821855068206787,0.0045
3533,3,0.5922751426696777,-0.0032
3534,3,0.6027421951293945,-0.0032
3535,3,0.6128973960876465,-0.0074
3536,3,0.6233236789703369,-0.0039
3537,3,0.6335036754608154,0.0
3538,3,0.6440646648406982,-0.0071
3539,3,0.6545209884643555,-0.0079
3540,3,0.6649737358093262,0.0026
3541,3,0.6752245426177979,0.0015
3542,3,0.6854584217071533,0.0015
3543,3,0.6959805488586426,-0.0098
3544,3,0.7062497138977051,-0.0032
3545,3,0.716834545135498,0.0027
3546,3,0.727419376373291,-0.0039
3547,3,0.7377068996429443,-0.0079
3548,3,0.7479095458984375,0.0023
3549,3,0.7582929134368896,0.0023
3550,3,0.7685339450836182,0.0011
3551,3,0.7790966033935547,-0.0101
3552,3,0.7894644737243652,-0.0032
3553,3,0.8000686168670654,0.0035
3554,3,0.8105087280273438,-0.0062
3555,3,0.8206357955932617,-0.0055
3556,3,0.8309586048126221,0.0007
3557,3,0.8414595127105713,0.0007
3558,3,0.8518786430358887,-0.002
3559,3,0.8623490333557129,-0.0098
3560,3,0.8724589347839355,-0.002
3561,3,0.8827486038208008,0.0062
3562,3,0.8932929039001465,-0.0067
3563,3,0.9034395217895508,-0.0098
3564,3,0.9139626026153564,-0.0098
3565,3,0.9245321750640869,-0.002
3566,3,0.9346969127655029,0.0007
3567,3,0.9452571868896484,-0.0082
3568,3,0.9555377960205078,-0.0067
3569,3,0.9660143852233887,0.0035
3570,3,0.976539134979248,-0.0086
3571,3,0.9867713451385498,-0.0039
3572,3,0.9971611499786377,-0.0039
3573,3,1.0076243877410889,0.0
3574,3,1.018179178237915,0.0007
3575,3,1.028439998626709,-0.0082
3576,3,1.0387928485870361,3.4238
3577,3,1.0493602752685547,3.4204
3578,3,1.05973219871521,3.4276
3579,3,1.0702733993530273,3.4216
3580,3,1.080810308456421,3.4216
3581,3,1.091395378112793,3.4213
3582,3,1.101726770401001,3.4244
3583,3,1.1123816967010498,3.4234
3584,3,1.1225008964538574,3.4111
3585,3,1.1327061653137207,3.4194
3586,3,1.142782211303711,3.4249
3587,3,1.1533088684082031,3.4249
3588,3,1.1638317108154297,3.4194
3589,3,1.1741981506347656,3.425
3590,3,1.1843116283416748,3.4154
3591,3,1.1948437690734863,3.4208
3592,3,1.2054073810577393,3.427
3593,3,1.2158730030059814,3.4235
3594,3,1.2260158061981201,3.4213
3595,3,1.236321210861206,3.4213
3596,3,1.2467429637908936,3.4302
3597,3,1.2569692134857178,3.4149
3598,3,1.2670502662658691,3.4258
3599,3,1.2773058414459229,3.4241
3600,3,1.28761887550354,3.4196
3601,3,1.2981045246124268,3.421
3602,3,1.30818772315979,3.421
3603,3,1.31839919090271,3.421
3604,3,1.3286998271942139,3.4205
3605,3,1.3389263153076172,3.4213
3606,3,1.3490846157073975,3.4264
3607,3,1.359266757965088,3.424
3608,3,1.3693737983703613,3.4182
3609,3,1.379460334777832,3.4182
3610,3,1.389575481414795,3.4163
3611,3,1.3998513221740723,3.4187
3612,3,1.410391092300415,3.4244
3613,3,1.4209117889404297,3.4216
3614,3,1.4310102462768555,3.425
3615,3,1.4411358833312988,3.4199
3616,3,1.451383352279663,3.4199
3617,3,1.4617009162902832,3.4216
3618,3,1.4722516536712646,3.4225
3619,3,1.482362985610962,3.4208
3620,3,1.492931604385376,3.4237
3621,3,1.5031569004058838,3.4226
3622,3,1.5136830806732178,3.4211
3623,3,1.5239582061767578,3.4211
3624,3,1.5340909957885742,3.4232
3625,3,1.5445513725280762,3.4193
3626,3,1.554764986038208,3.4228
3627,3,1.565173625946045,3.421
3628,3,1.5753655433654785,3.4253
3629,3,1.5858759880065918,3.4188
3630,3,1.5964248180389404,3.4261
3631,3,1.60699462890625,3.4261
3632,3,1.6172220706939697,3.4208
3633,3,1.627511978149414,3.4205
3634,3,1.6380548477172852,3.4235
3635,3,1.6482429504394531,3.4185
3636,3,1.6585338115692139,3.425
3637,3,1.6691014766693115,3.4196
3638,3,1.6792652606964111,3.4196
3639,3,1.689384937286377,3.419
3640,3,1.6998202800750732,3.414
3641,3,1.710005760192871,3.4225
3642,3,1.7201406955718994,3.4216
3643,3,1.730236291885376,3.4232
3644,3,1.7407886981964111,3.4252
3645,3,1.750922441482544,3.4252
3646,3,1.7612476348876953,3.4199
3647,3,1.771852731704712,3.4219
3648,3,1.7824177742004395,3.4219
